customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01735,Female,0,No,No,50,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Mailed check,91.07,4550.22,No
C01736,Male,0,No,No,20,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Mailed check,102.11,1993.25,No
C01737,Male,1,Yes,Yes,40,Yes,No phone service,No,No,No,One year,Yes,Mailed check,78.23,3140.74,No
C01738,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.93,6236.69,No
C01739,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),70.49,2139.38,Yes
C01740,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,102.66,3856.39,No
C01741,Female,0,Yes,Yes,45,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),115.11,5155.17,Yes
C01742,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Mailed check,69.13,2764.33,No
C01743,Male,0,No,No,9,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),79.71,736.4,No
C01744,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,80.17,759.48,No
C01745,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),97.71,6084.1,No
C01746,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),101.94,2286.73,Yes
C01747,Male,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.78,376.57,No
C01748,Male,1,No,No,32,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.8,2827.56,Yes
C01749,Male,0,No,No,66,Yes,No,DSL,Yes,No internet service,Two year,No,Electronic check,97.95,6409.51,No
C01750,Female,0,Yes,Yes,14,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),89.44,1221.83,No
C01751,Female,0,Yes,No,38,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,90.8,3478.82,Yes
C01752,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,Two year,No,Bank transfer (automatic),22.22,199.66,No
C01753,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,63.09,1278.64,No
C01754,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No internet service,One year,Yes,Credit card (automatic),101.45,5762.43,No
C01755,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,113.27,5175.42,No
C01756,Male,0,No,Yes,43,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),41.41,1738.87,No
C01757,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.08,3487.64,No
C01758,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,100.04,4792.99,No
C01759,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,94.75,6677.71,No
C01760,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),81.13,2469.97,No
C01761,Male,0,Yes,Yes,33,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),19.91,667.45,No
C01762,Male,0,Yes,No,44,Yes,No phone service,No,No,No internet service,One year,Yes,Mailed check,91.84,4051.13,No
C01763,Male,0,No,No,71,Yes,No,DSL,Yes,No internet service,One year,Yes,Bank transfer (automatic),96.87,6876.2,No
C01764,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),91.73,749.95,No
C01765,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.11,237.52,Yes
C01766,Female,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,61.95,1066.8,No
C01767,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),119.36,6259.06,No
C01768,Male,0,No,Yes,45,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Mailed check,96.62,4292.9,No
C01769,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,77.03,2828.0,Yes
C01770,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,One year,No,Electronic check,113.29,4703.24,No
C01771,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,One year,No,Electronic check,110.64,4895.55,No
C01772,Male,0,No,Yes,38,Yes,No,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.09,3902.51,No
C01773,Female,0,No,No,6,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,75.5,437.52,Yes
C01774,Male,0,No,No,68,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.76,4893.76,No
C01775,Female,0,No,Yes,51,Yes,No,DSL,No,Yes,Two year,No,Credit card (automatic),51.53,2553.3,No
C01776,Female,1,Yes,No,35,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.59,1526.73,No
C01777,Male,0,No,No,58,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),70.26,3991.42,No
C01778,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,76.93,4388.04,No
C01779,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,42.94,161.47,No
C01780,Female,0,Yes,No,13,Yes,No,DSL,No,No,Two year,No,Credit card (automatic),112.11,1542.15,Yes
C01781,Female,0,Yes,Yes,59,Yes,No phone service,No,No,No,Month-to-month,No,Credit card (automatic),74.84,4413.03,Yes
C01782,Female,1,Yes,No,30,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.7,2146.51,No
C01783,Female,1,No,Yes,2,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.44,220.3,No
C01784,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),23.92,1390.66,No
C01785,Female,0,No,No,36,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,108.0,3807.52,No
C01786,Female,0,No,No,45,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),50.33,2243.31,No
C01787,Female,0,Yes,No,9,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,83.53,849.03,Yes
C01788,Male,1,No,Yes,65,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),79.96,5152.64,No
C01789,Female,0,No,No,50,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.62,3858.97,No
C01790,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.62,2369.18,Yes
C01791,Female,1,No,Yes,43,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.51,1531.38,No
C01792,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),46.62,2512.71,No
C01793,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,71.47,3426.61,No
C01794,Female,1,No,No,14,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,98.51,1350.45,Yes
C01795,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Credit card (automatic),62.06,2938.95,No
C01796,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),38.8,2041.85,No
C01797,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,26.97,726.98,No
C01798,Male,0,Yes,Yes,47,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),85.63,3980.44,No
C01799,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),61.18,3836.18,No
C01800,Male,0,No,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),30.79,602.87,Yes
C01801,Male,1,No,Yes,9,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),86.8,778.97,No
C01802,Male,0,Yes,No,37,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),39.17,1387.71,No
C01803,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),69.92,3703.86,No
C01804,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,49.23,2751.01,Yes
C01805,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),113.03,3255.02,No
C01806,Female,0,Yes,No,36,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.29,1494.0,No
C01807,Male,0,No,No,64,Yes,No phone service,DSL,Yes,No,One year,Yes,Credit card (automatic),60.83,3945.39,No
C01808,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.87,2112.15,No
C01809,Female,0,No,Yes,35,No,No,Fiber optic,No internet service,No,One year,Yes,Electronic check,50.51,1843.14,No
C01810,Female,0,No,Yes,68,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,83.75,5692.83,Yes
C01811,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.31,1948.76,No
C01812,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),29.29,249.56,No
C01813,Male,0,No,No,15,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,82.01,1216.39,Yes
C01814,Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),111.44,802.76,No
C01815,Male,0,No,No,17,Yes,No,No,No,Yes,One year,No,Electronic check,64.16,1168.21,No
C01816,Female,0,No,Yes,64,Yes,No,No,No,Yes,One year,Yes,Mailed check,81.87,5155.16,No
C01817,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.11,957.52,Yes
C01818,Female,0,Yes,No,56,No,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.34,3489.07,No
C01819,Male,0,No,No,46,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,80.72,3693.61,No
C01820,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),44.45,2139.84,No
C01821,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.56,948.49,Yes
C01822,Female,0,Yes,No,69,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Credit card (automatic),63.12,4283.39,No
C01823,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,106.13,227.1,No
C01824,Male,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,53.53,2901.6,No
C01825,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),82.78,2394.18,Yes
C01826,Female,0,No,No,31,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),39.77,1101.57,No
C01827,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),43.76,1713.13,No
C01828,Female,0,No,No,36,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.14,3017.6,Yes
C01829,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),95.76,4482.84,No
C01830,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,65.14,2756.85,No
C01831,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.18,3350.71,No
C01832,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No,One year,Yes,Mailed check,110.85,5576.71,No
C01833,Male,0,Yes,No,1,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),31.85,0.0,Yes
C01834,Female,1,Yes,Yes,57,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.51,5189.02,No
C01835,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),88.4,1464.25,No
C01836,Female,1,No,No,28,No,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),88.41,2517.64,Yes
C01837,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),113.41,2471.14,Yes
C01838,Female,0,Yes,No,41,No,Yes,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),92.28,3710.2,No
C01839,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,48.76,970.4,No
C01840,Female,1,No,No,50,No,No,DSL,No,No,One year,No,Bank transfer (automatic),54.05,2655.51,No
C01841,Female,0,No,No,59,No,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),57.89,3480.1,No
C01842,Female,0,No,Yes,69,No,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,21.14,1479.63,No
C01843,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),111.18,3770.46,No
C01844,Female,0,No,No,39,Yes,No phone service,DSL,No,No,One year,Yes,Mailed check,25.5,1016.42,No
C01845,Male,0,Yes,No,7,Yes,No,No,Yes,No,One year,No,Mailed check,89.38,528.06,No
C01846,Female,0,No,No,52,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Credit card (automatic),92.48,4882.97,No
C01847,Female,0,No,No,60,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,104.06,6233.14,No
C01848,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,74.44,3879.23,Yes
C01849,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,91.98,2178.7,Yes
C01850,Male,0,No,No,26,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Electronic check,48.88,1262.34,No
C01851,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,One year,No,Mailed check,94.05,1020.4,No
C01852,Female,1,No,No,17,No,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),53.03,888.01,Yes
C01853,Male,0,Yes,Yes,2,No,No,DSL,No,No,Month-to-month,No,Electronic check,110.09,199.3,Yes
C01854,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,34.66,969.98,No
C01855,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),50.21,3580.43,No
C01856,Male,0,No,No,48,Yes,No phone service,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),68.87,3383.45,No
C01857,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,97.14,773.45,No
C01858,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,94.38,2147.71,No
C01859,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,39.49,2732.55,No
C01860,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,32.71,944.74,No
C01861,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),49.0,3414.39,No
C01862,Male,0,Yes,Yes,43,No,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,67.34,2912.11,No
C01863,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),72.98,445.52,No
C01864,Female,1,Yes,No,63,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.77,3866.54,Yes
C01865,Female,0,No,No,44,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,85.64,3718.39,No
C01866,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),61.61,2402.45,Yes
C01867,Male,0,No,No,40,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,114.53,4682.6,Yes
C01868,Male,0,No,No,7,Yes,No phone service,No,No,No internet service,Month-to-month,No,Credit card (automatic),44.62,241.07,No
C01869,Female,0,Yes,Yes,70,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),81.99,5682.42,Yes
C01870,Male,0,No,No,25,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card (automatic),80.36,2038.85,No
C01871,Male,0,Yes,Yes,59,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),46.72,2748.84,No
C01872,Male,0,No,No,13,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),59.99,716.24,Yes
C01873,Female,0,No,No,62,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),55.28,3403.81,No
C01874,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,35.59,209.04,No
C01875,Female,0,Yes,No,45,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,66.68,2976.09,No
C01876,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.44,985.33,No
C01877,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),36.19,2186.95,No
C01878,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,63.89,3865.56,No
C01879,Male,0,Yes,Yes,2,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.03,0.0,No
C01880,Female,0,No,Yes,66,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,31.4,2077.75,No
C01881,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,One year,No,Mailed check,31.38,324.16,No
C01882,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,84.05,4034.72,No
C01883,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.07,5123.5,Yes
C01884,Male,0,No,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Electronic check,114.0,1350.58,No
C01885,Female,1,No,No,55,No,No phone service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.87,1490.65,No
C01886,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,30.02,877.43,No
C01887,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,23.29,131.83,No
C01888,Male,0,Yes,No,36,No,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),72.29,2644.16,No
C01889,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,81.52,4097.76,Yes
C01890,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),59.16,139.79,No
C01891,Female,1,Yes,No,1,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,99.39,131.61,Yes
C01892,Male,1,No,No,17,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),88.04,1571.18,Yes
C01893,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No,Two year,No,Mailed check,118.56,8442.01,No
C01894,Male,1,Yes,No,62,Yes,No,DSL,Yes,No internet service,One year,No,Credit card (automatic),32.07,1997.85,No
C01895,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No internet service,One year,Yes,Mailed check,23.95,1065.86,No
C01896,Female,0,No,No,62,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,46.03,2800.7,No
C01897,Male,1,No,No,69,No,No,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,19.94,1339.92,No
C01898,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,113.13,2094.54,Yes
C01899,Female,0,No,No,34,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),49.0,1657.78,No
C01900,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer (automatic),74.35,3596.72,No
C01901,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,50.44,2413.99,No
C01902,Male,1,Yes,Yes,50,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,43.07,2133.56,No
C01903,Male,0,No,No,26,No,No phone service,No,No,Yes,Month-to-month,No,Mailed check,33.54,816.26,No
C01904,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Mailed check,50.68,2791.94,No
C01905,Female,0,Yes,No,14,Yes,No phone service,DSL,No internet service,No,One year,Yes,Mailed check,80.77,1134.2,No
C01906,Male,1,Yes,Yes,25,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,117.11,2913.64,Yes
C01907,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,74.93,301.81,No
C01908,Female,0,No,No,32,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Mailed check,72.34,2302.55,No
C01909,Male,0,Yes,No,65,No,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,21.6,1489.9,No
C01910,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,One year,No,Mailed check,103.69,6367.92,No
